pc_time,count,rssi,len,mac,esp_time
3762,816.0,128,0EA06D7AA587,2026-04-27T09:44:31.464225,-83
3763,817.0,128,0EA06D7AA587,2026-04-27T09:44:32.544374,-84
3764,817.0,128,0EA06D7AA587,2026-04-27T09:44:32.805097,-84
3765,818.0,128,0EA06D7AA587,2026-04-27T09:44:33.108982,-83
3766,818.0,128,0EA06D7AA587,2026-04-27T09:44:33.413152,-84
3767,818.0,128,0EA06D7AA587,2026-04-27T09:44:33.601052,-83
3768,818.0,128,0EA06D7AA587,2026-04-27T09:44:33.932028,-83
3769,819.0,128,0EA06D7AA587,2026-04-27T09:44:34.236194,-83
3770,819.0,128,0EA06D7AA587,2026-04-27T09:44:34.749307,-83
3771,819.0,128,0EA06D7AA587,2026-04-27T09:44:34.793867,-83
3772,820.0,128,0EA06D7AA587,2026-04-27T09:44:35.484144,-83
3773,820.0,128,0EA06D7AA587,2026-04-27T09:44:35.657294,-84
3774,820.0,128,0EA06D7AA587,2026-04-27T09:44:35.873111,-83
3775,820.0,128,0EA06D7AA587,2026-04-27T09:44:36.036214,-83
3776,821.0,128,0EA06D7AA587,2026-04-27T09:44:36.388728,-84
3777,821.0,128,0EA06D7AA587,2026-04-27T09:44:36.488223,-83
3778,821.0,128,0EA06D7AA587,2026-04-27T09:44:36.737865,-82
3779,821.0,128,0EA06D7AA587,2026-04-27T09:44:37.004472,-84
3780,822.0,128,0EA06D7AA587,2026-04-27T09:44:37.409104,-83
3781,822.0,128,0EA06D7AA587,2026-04-27T09:44:37.512007,-83
3782,822.0,128,0EA06D7AA587,2026-04-27T09:44:37.757279,-83
3783,822.0,128,0EA06D7AA587,2026-04-27T09:44:38.028629,-82
3784,823.0,128,0EA06D7AA587,2026-04-27T09:44:38.540747,-84
3785,823.0,128,0EA06D7AA587,2026-04-27T09:44:38.804158,-82
3786,823.0,128,0EA06D7AA587,2026-04-27T09:44:38.834581,-83
3787,824.0,128,0EA06D7AA587,2026-04-27T09:44:39.396862,-84
3788,824.0,128,0EA06D7AA587,2026-04-27T09:44:39.568761,-83
3789,824.0,128,0EA06D7AA587,2026-04-27T09:44:39.663761,-84
3790,824.0,128,0EA06D7AA587,2026-04-27T09:44:39.876860,-83
3791,824.0,128,0EA06D7AA587,2026-04-27T09:44:39.907291,-84
3792,825.0,128,0EA06D7AA587,2026-04-27T09:44:40.086778,-83
3793,825.0,128,0EA06D7AA587,2026-04-27T09:44:40.586164,-83
3794,825.0,128,0EA06D7AA587,2026-04-27T09:44:40.894279,-83
3795,826.0,128,0EA06D7AA587,2026-04-27T09:44:41.093894,-83
3796,826.0,128,0EA06D7AA587,2026-04-27T09:44:41.199407,-83
3797,826.0,128,0EA06D7AA587,2026-04-27T09:44:41.509757,-83
3798,826.0,128,0EA06D7AA587,2026-04-27T09:44:41.949651,-84
3799,826.0,128,0EA06D7AA587,2026-04-27T09:44:41.980440,-83
3800,827.0,128,0EA06D7AA587,2026-04-27T09:44:42.228556,-83
3801,827.0,128,0EA06D7AA587,2026-04-27T09:44:42.323058,-83
3802,827.0,128,0EA06D7AA587,2026-04-27T09:44:42.549106,-84
3803,827.0,128,0EA06D7AA587,2026-04-27T09:44:43.001267,-84
3804,827.0,128,0EA06D7AA587,2026-04-27T09:44:43.032153,-84
3805,828.0,128,0EA06D7AA587,2026-04-27T09:44:43.225682,-83
3806,828.0,128,0EA06D7AA587,2026-04-27T09:44:43.350324,-84
3807,828.0,128,0EA06D7AA587,2026-04-27T09:44:43.589958,-83
3808,828.0,128,0EA06D7AA587,2026-04-27T09:44:43.865375,-83
3809,828.0,128,0EA06D7AA587,2026-04-27T09:44:44.052010,-83
