label,label_id,source_file,source_path,take_id,target_mac,source_format,window_start,window_end,packet_count,duration,packet_rate,rssi_mean,rssi_std,rssi_min,rssi_max,rssi_range,rssi_median,rssi_q25,rssi_q75,rssi_iqr,rssi_diff_mean,rssi_diff_abs_mean,rssi_diff_std,rssi_diff_max_abs,len_mean,len_std,len_min,len_max,count_gap_mean,count_gap_std,count_gap_max,time_gap_mean,time_gap_std,time_gap_max
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282522.916932,1777282527.916932,26,4.816448926925659,5.398167902217497,-81.53846153846153,0.5704768066996664,-83.0,-81.0,2.0,-81.5,-82.0,-81.0,1.0,0.04,0.6,0.8708616422830897,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.19265795707702638,0.14131541729813396,0.5666859149932861
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282525.416932,1777282530.416932,27,4.892049789428711,5.51915887249239,-81.4074074074074,0.5616944773371519,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,-0.038461538461538464,0.6538461538461539,0.8978936561483656,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.1881557611318735,0.14046838337434556,0.5666859149932861
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282527.916932,1777282532.916932,27,4.807712078094482,5.615976905734618,-81.48148148148148,0.4996569467863719,-82.0,-81.0,1.0,-81.0,-82.0,-81.0,1.0,-0.038461538461538464,0.6538461538461539,0.8076923076923077,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.18491200300363395,0.16191349233373886,0.734360933303833
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282530.416932,1777282535.416932,26,4.86027193069458,5.349494919368503,-81.38461538461539,0.5600084530215783,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,0.04,0.6,0.8708616422830897,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.1944108772277832,0.16495507079663485,0.734360933303833
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282532.916932,1777282537.916932,28,4.7139458656311035,5.939822135876683,-81.39285714285714,0.5567306167185677,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,-0.037037037037037035,0.48148148148148145,0.7926272058900999,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.1745905876159668,0.12852513483887518,0.5183067321777344
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282535.416932,1777282540.416932,21,4.480186223983765,4.687305158785761,-81.47619047619048,0.49943278484292936,-82.0,-81.0,1.0,-81.0,-82.0,-81.0,1.0,-0.05,0.65,0.8046738469715541,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.22400931119918824,0.1495874705128134,0.606713056564331
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282537.916932,1777282542.916932,20,4.663111925125122,4.288981332881765,-81.35,0.47696960070847283,-82.0,-81.0,1.0,-81.0,-82.0,-81.0,1.0,0.0,0.5263157894736842,0.7254762501100116,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.24542694342763802,0.14586069749777908,0.606713056564331
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282540.416932,1777282545.416932,23,4.865091800689697,4.7275572470676535,-81.3913043478261,0.7064381221422573,-83.0,-80.0,3.0,-81.0,-82.0,-81.0,1.0,-0.045454545454545456,0.8636363636363636,1.2604931476238226,3.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.22114053639498624,0.1357582833829784,0.5124108791351318
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282542.916932,1777282547.916932,29,4.912247896194458,5.903610854506435,-81.55172413793103,0.7233164470138976,-83.0,-80.0,3.0,-82.0,-82.0,-81.0,1.0,0.0,0.9285714285714286,1.224744871391589,3.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.17543742486408778,0.11132825367460399,0.5124108791351318
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282545.416932,1777282550.416932,32,4.945190906524658,6.470933196487798,-81.5625,0.5555121510822243,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,0.0,0.5161290322580645,0.7184212081070996,1.0,128.0,0.0,128.0,128.0,1.064516129032258,0.3533693919388169,3.0,0.15952228730724705,0.08657743862087636,0.4135770797729492
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282547.916932,1777282552.916932,18,4.70445990562439,3.8261565325448315,-81.44444444444444,0.49690399499995325,-82.0,-81.0,1.0,-81.0,-82.0,-81.0,1.0,0.058823529411764705,0.4117647058823529,0.6389870877176598,1.0,128.0,0.0,128.0,128.0,1.1176470588235294,0.4705882352941177,3.0,0.2767329356249641,0.2814679929958299,1.2833967208862305
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282550.416932,1777282555.416932,17,4.831230878829956,3.5187720120130375,-81.41176470588235,0.7714633558002354,-83.0,-80.0,3.0,-81.0,-82.0,-81.0,1.0,0.0,0.625,0.7905694150420949,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.30195192992687225,0.2904761041598776,1.2833967208862305
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282552.916932,1777282557.916932,22,4.687669992446899,4.693163135512511,-81.54545454545455,0.721568539381252,-83.0,-80.0,3.0,-81.5,-82.0,-81.0,1.0,-0.047619047619047616,0.7142857142857143,0.8438116736509214,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.2232223805927095,0.12968208833322106,0.5230972766876221
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282555.416932,1777282560.416932,21,4.7685630321502686,4.403842385728213,-81.52380952380952,0.49943278484292936,-82.0,-81.0,1.0,-82.0,-82.0,-81.0,1.0,0.05,0.65,0.8046738469715541,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.23842815160751343,0.17586042865332346,0.8079988956451416
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282557.916932,1777282562.916932,27,4.815006971359253,5.60746851678556,-81.48148148148148,0.5689737591013784,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,-0.038461538461538464,0.7307692307692307,0.9397532094515859,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.18519257582150972,0.16868280614832157,0.8079988956451416
empty,0,empty_01.csv,./empty/empty_01.csv,1,0EA06D7AA587,shifted,1777282560.416932,1777282565.416932,30,4.8083600997924805,6.239133379651566,-81.36666666666666,0.5467073155618907,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,0.0,0.6896551724137931,0.909717652294684,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.16580552068249932,0.11966756176177465,0.4699990749359131
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282594.388835,1777282599.388835,29,4.901514053344727,5.916539192662478,-81.72413793103448,0.6896551724137929,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,0.03571428571428571,0.8214285714285714,1.0516022760239612,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.17505407333374023,0.12442795448345491,0.4188370704650879
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282596.888835,1777282601.888835,30,4.78413200378418,6.270729983259331,-81.56666666666666,0.5587684871413402,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,0.0,0.5517241379310345,0.7878385971583354,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.1649700690960062,0.12872946839966853,0.4613230228424072
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282599.388835,1777282604.388835,25,4.722783803939819,5.293488128578872,-81.64,0.5571355310873648,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,-0.041666666666666664,0.5416666666666666,0.7347996703561833,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.19678265849749246,0.16384747237277122,0.5190818309783936
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282601.888835,1777282606.888835,18,4.484553098678589,4.013777873497328,-81.72222222222223,0.6502611061510903,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,0.0,0.8235294117647058,1.0289915108550531,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.26379724109874053,0.21972531309786267,0.8610241413116455
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282604.388835,1777282609.388835,23,4.352484703063965,5.284337928588003,-81.52173913043478,0.5800723506141885,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,-0.045454545454545456,0.6818181818181818,0.8778730870830894,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.19784021377563477,0.16305937828424663,0.6978158950805664
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282606.888835,1777282611.888835,19,4.386225938796997,4.331742200496652,-81.47368421052632,0.49930699897395464,-82.0,-81.0,1.0,-81.0,-82.0,-81.0,1.0,-0.05555555555555555,0.6111111111111112,0.7797593804232333,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.2436792188220554,0.22651101309690033,0.8852229118347168
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282609.388835,1777282614.388835,15,4.669240236282349,3.2125140795803233,-81.4,0.6110100926607787,-82.0,-80.0,2.0,-81.0,-82.0,-81.0,1.0,0.0,0.8571428571428571,1.0,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.33351715973445345,0.38828263714146694,1.4343481063842773
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282611.888835,1777282616.888835,27,3.7287769317626953,7.240980217938743,-81.51851851851852,0.6869347033700521,-83.0,-80.0,3.0,-82.0,-82.0,-81.0,1.0,0.0,0.8461538461538461,1.1094003924504583,3.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.14341449737548828,0.1427813045130346,0.5856029987335205
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282614.388835,1777282619.388835,31,4.959206819534302,6.250999631209387,-81.51612903225806,0.6154446460754488,-83.0,-80.0,3.0,-82.0,-82.0,-81.0,1.0,0.03333333333333333,0.7,0.9826268648655783,3.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.16530689398447673,0.135000559341862,0.5274460315704346
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282616.888835,1777282621.888835,25,4.851765155792236,5.152763828676656,-81.4,0.4898979485566356,-82.0,-81.0,1.0,-81.0,-82.0,-81.0,1.0,0.041666666666666664,0.7083333333333334,0.840593375076334,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.20215688149134317,0.12988255494495785,0.5128631591796875
empty,0,empty_02.csv,./empty/empty_02.csv,2,0EA06D7AA587,shifted,1777282619.388835,1777282624.388835,22,4.516551971435547,4.870972400879402,-81.22727272727273,0.5978612017257231,-82.0,-80.0,2.0,-81.0,-82.0,-81.0,1.0,0.0,0.6666666666666666,0.816496580927726,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.21507390340169272,0.1277843807585453,0.5128631591796875
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282653.6767879,1777282658.6767879,23,4.913946151733398,4.680555970660511,-81.73913043478261,0.43910891036356864,-82.0,-81.0,1.0,-82.0,-82.0,-81.5,0.5,0.045454545454545456,0.4090909090909091,0.6379849476190091,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.22336118871515448,0.168857703508877,0.7247700691223145
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282656.1767879,1777282661.1767879,21,4.825114965438843,4.352227905535522,-81.57142857142857,0.5832118435198044,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,0.0,0.5,0.8366600265340756,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.24125574827194213,0.20470761095618464,0.6995458602905273
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282658.6767879,1777282663.6767879,19,4.4909141063690186,4.230764505839509,-81.47368421052632,0.5954583420518296,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,0.0,0.6666666666666666,0.9428090415820634,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.24949522813161215,0.18416555239815094,0.6995458602905273
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282661.1767879,1777282666.1767879,23,4.355143308639526,5.281112094376709,-81.43478260869566,0.4957284456952775,-82.0,-81.0,1.0,-81.0,-82.0,-81.0,1.0,0.0,0.5454545454545454,0.7385489458759964,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.19796105948361484,0.1441952461699258,0.4665348529815674
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282663.6767879,1777282668.6767879,27,4.928456783294678,5.478388304330524,-81.51851851851852,0.6869347033700521,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,-0.07692307692307693,0.6153846153846154,0.8736782070461959,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.18955603012671837,0.15249715613592046,0.4665348529815674
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282666.1767879,1777282671.1767879,29,4.76790714263916,6.082333219255555,-81.6896551724138,0.6999235562132565,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,0.07142857142857142,0.5714285714285714,0.842130437325114,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.17028239795139857,0.12523549471194642,0.5161218643188477
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282668.6767879,1777282673.6767879,21,4.790930986404419,4.383281675230402,-81.66666666666667,0.5634361698190111,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,0.0,0.5,0.7745966692414834,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.23954654932022096,0.14791679110941108,0.5161218643188477
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282671.1767879,1777282676.1767879,20,4.503623008728027,4.44086904282174,-81.8,0.5099019513592784,-83.0,-81.0,2.0,-82.0,-82.0,-81.75,0.25,-0.05263157894736842,0.47368421052631576,0.7590634264134716,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.23703278993305407,0.13155284374857037,0.455456018447876
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282673.6767879,1777282678.6767879,25,4.72303318977356,5.2932086215550385,-81.64,0.6248199740725324,-83.0,-80.0,3.0,-82.0,-82.0,-81.0,1.0,0.0,0.75,0.9574271077563381,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.19679304957389832,0.11023325984778878,0.4145941734313965
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282676.1767879,1777282681.1767879,23,4.832257032394409,4.759680589383586,-81.34782608695652,0.560178205509788,-82.0,-80.0,2.0,-81.0,-82.0,-81.0,1.0,-0.045454545454545456,0.6818181818181818,0.8778730870830894,2.0,128.0,0.0,128.0,128.0,1.1818181818181819,0.8331955809010619,5.0,0.2196480469270186,0.125080640098393,0.45250511169433594
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282678.6767879,1777282683.6767879,23,4.335129022598267,5.305493765030992,-81.47826086956522,0.5800723506141885,-83.0,-81.0,2.0,-81.0,-82.0,-81.0,1.0,-0.045454545454545456,0.6818181818181818,0.8778730870830893,2.0,128.0,0.0,128.0,128.0,1.1818181818181819,0.833195580901062,5.0,0.19705131920901212,0.11917022642982886,0.45250511169433594
empty,0,empty_03.csv,./empty/empty_03.csv,3,0EA06D7AA587,shifted,1777282681.1767879,1777282686.1767879,27,4.536726951599121,5.95142716060594,-81.74074074074075,0.5832598425193933,-83.0,-81.0,2.0,-82.0,-82.0,-81.0,1.0,-0.038461538461538464,0.6538461538461539,0.8539847427374815,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.17448949813842773,0.12837033096796366,0.6088929176330566
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282698.8331609,1777282703.8331609,24,4.791926145553589,5.0084244353952565,-81.75,0.4330127018922193,-82.0,-81.0,1.0,-82.0,-82.0,-81.75,0.25,-0.043478260869565216,0.4782608695652174,0.6901959941907627,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.2083446150240691,0.15982306413784514,0.7202177047729492
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282701.3331609,1777282706.3331609,23,4.760174036026001,4.831756113522562,-81.82608695652173,0.5635426694267703,-83.0,-81.0,2.0,-82.0,-82.0,-81.5,0.5,0.045454545454545456,0.5909090909090909,0.7673610461879151,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.21637154709209094,0.1788115398104541,0.7202177047729492
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282703.8331609,1777282708.8331609,22,4.504065036773682,4.884476538500181,-81.9090909090909,0.6680426571226848,-83.0,-81.0,2.0,-82.0,-82.0,-81.25,0.75,-0.047619047619047616,0.7142857142857143,0.8984743935292003,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.21447928746541342,0.18015760022960797,0.6821370124816895
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282706.3331609,1777282711.3331609,23,4.710971355438232,4.8822203033455835,-82.0,0.659380473395787,-83.0,-81.0,2.0,-82.0,-82.0,-82.0,0.0,-0.09090909090909091,0.6363636363636364,0.8479435502808013,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.21413506161082874,0.18699647788759188,0.6821370124816895
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282708.8331609,1777282713.8331609,22,4.708823204040527,4.672080272863575,-81.95454545454545,0.6379849476190091,-83.0,-81.0,2.0,-82.0,-82.0,-82.0,0.0,0.047619047619047616,0.6190476190476191,0.8438116736509215,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.22422967638288224,0.2136600514490964,1.0236687660217285
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282711.3331609,1777282716.3331609,22,4.899647235870361,4.490119174078044,-81.77272727272727,0.5162643950727522,-83.0,-81.0,2.0,-82.0,-82.0,-81.25,0.75,0.0,0.6666666666666666,0.8728715609439694,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.23331653504144578,0.22441998723797674,1.0236687660217285
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282713.8331609,1777282718.8331609,26,4.823616981506348,5.390146045940938,-81.92307692307692,0.6749972605686247,-84.0,-81.0,3.0,-82.0,-82.0,-82.0,0.0,-0.04,0.68,0.9583318840568752,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.1929446792602539,0.14143486548631493,0.5713720321655273
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282716.3331609,1777282721.3331609,22,3.956003189086914,5.561168418844937,-81.86363636363636,0.8143851303258599,-84.0,-81.0,3.0,-82.0,-82.0,-81.0,1.0,0.047619047619047616,0.8095238095238095,1.0900498230723425,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.188381104242234,0.1120430420396456,0.4554331302642822
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282718.8331609,1777282723.8331609,20,4.711986064910889,4.244494725681713,-81.9,0.6244997998398398,-83.0,-81.0,2.0,-82.0,-82.0,-81.75,0.25,0.0,0.5263157894736842,0.7947194142390263,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.2479992665742573,0.24584185224747715,1.023472785949707
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282721.3331609,1777282726.3331609,23,4.71299934387207,4.880119499678061,-82.08695652173913,0.4078622399846461,-83.0,-81.0,2.0,-82.0,-82.0,-82.0,0.0,0.0,0.36363636363636365,0.6030226891555273,1.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.2142272429032759,0.160890689163188,0.6779029369354248
empty,0,empty_04.csv,./empty/empty_04.csv,4,0EA06D7AA587,shifted,1777282723.8331609,1777282728.8331609,25,4.686141014099121,5.334880005698267,-82.04,0.5276362383309168,-83.0,-81.0,2.0,-82.0,-82.0,-82.0,0.0,-0.041666666666666664,0.375,0.6757197808427856,2.0,128.0,0.0,128.0,128.0,1.0,0.0,1.0,0.19525587558746338,0.1370457082166562,0.5436310768127441
