pc_time,count,rssi,len,mac,esp_time
1202,263.0,128,0EA06D7AA587,2026-04-27T09:35:18.717435,-82
1203,263.0,128,0EA06D7AA587,2026-04-27T09:35:18.861008,-81
1204,263.0,128,0EA06D7AA587,2026-04-27T09:35:18.892050,-81
1205,263.0,128,0EA06D7AA587,2026-04-27T09:35:18.995156,-81
1206,264.0,128,0EA06D7AA587,2026-04-27T09:35:19.457365,-81
1207,264.0,128,0EA06D7AA587,2026-04-27T09:35:19.768433,-81
1208,264.0,128,0EA06D7AA587,2026-04-27T09:35:19.910071,-82
1209,264.0,128,0EA06D7AA587,2026-04-27T09:35:19.939025,-82
1210,265.0,128,0EA06D7AA587,2026-04-27T09:35:20.114354,-82
1211,265.0,128,0EA06D7AA587,2026-04-27T09:35:20.508210,-82
1212,265.0,128,0EA06D7AA587,2026-04-27T09:35:20.765280,-81
1213,265.0,128,0EA06D7AA587,2026-04-27T09:35:20.794019,-82
1214,265.0,128,0EA06D7AA587,2026-04-27T09:35:21.009060,-81
1215,266.0,128,0EA06D7AA587,2026-04-27T09:35:21.276445,-81
1216,266.0,128,0EA06D7AA587,2026-04-27T09:35:21.556644,-81
1217,266.0,128,0EA06D7AA587,2026-04-27T09:35:21.586063,-81
1218,266.0,128,0EA06D7AA587,2026-04-27T09:35:22.008998,-81
1219,266.0,128,0EA06D7AA587,2026-04-27T09:35:22.038994,-82
1220,267.0,128,0EA06D7AA587,2026-04-27T09:35:22.296931,-82
1221,268.0,128,0EA06D7AA587,2026-04-27T09:35:23.057922,-82
1222,268.0,128,0EA06D7AA587,2026-04-27T09:35:23.193440,-82
1223,268.0,128,0EA06D7AA587,2026-04-27T09:35:23.325255,-82
1224,268.0,128,0EA06D7AA587,2026-04-27T09:35:23.418368,-82
1225,268.0,128,0EA06D7AA587,2026-04-27T09:35:23.836613,-81
1226,268.0,128,0EA06D7AA587,2026-04-27T09:35:23.948412,-82
1227,269.0,128,0EA06D7AA587,2026-04-27T09:35:24.105804,-81
1228,269.0,128,0EA06D7AA587,2026-04-27T09:35:24.133691,-81
1229,269.0,128,0EA06D7AA587,2026-04-27T09:35:24.168076,-82
1230,269.0,128,0EA06D7AA587,2026-04-27T09:35:24.342386,-82
1231,269.0,128,0EA06D7AA587,2026-04-27T09:35:24.700982,-82
1232,269.0,128,0EA06D7AA587,2026-04-27T09:35:24.860899,-82
1233,269.0,128,0EA06D7AA587,2026-04-27T09:35:24.956608,-81
1234,270.0,128,0EA06D7AA587,2026-04-27T09:35:25.153482,-82
1235,270.0,128,0EA06D7AA587,2026-04-27T09:35:25.182299,-81
1236,270.0,128,0EA06D7AA587,2026-04-27T09:35:25.520432,-81
1237,270.0,128,0EA06D7AA587,2026-04-27T09:35:25.749077,-81
1238,271.0,128,0EA06D7AA587,2026-04-27T09:35:26.209268,-82
1239,271.0,128,0EA06D7AA587,2026-04-27T09:35:26.337736,-81
1240,271.0,128,0EA06D7AA587,2026-04-27T09:35:26.904422,-83
1241,272.0,128,0EA06D7AA587,2026-04-27T09:35:27.112571,-81
1242,272.0,128,0EA06D7AA587,2026-04-27T09:35:27.289493,-81
1243,272.0,128,0EA06D7AA587,2026-04-27T09:35:27.318317,-82
1244,272.0,128,0EA06D7AA587,2026-04-27T09:35:27.536704,-81
1245,272.0,128,0EA06D7AA587,2026-04-27T09:35:27.845401,-81
1246,272.0,128,0EA06D7AA587,2026-04-27T09:35:27.874371,-81
1247,272.0,128,0EA06D7AA587,2026-04-27T09:35:28.032952,-81
1248,273.0,128,0EA06D7AA587,2026-04-27T09:35:28.132319,-82
1249,273.0,128,0EA06D7AA587,2026-04-27T09:35:28.298548,-81
1250,273.0,128,0EA06D7AA587,2026-04-27T09:35:28.332159,-82
1251,273.0,128,0EA06D7AA587,2026-04-27T09:35:28.367074,-82
1252,273.0,128,0EA06D7AA587,2026-04-27T09:35:28.428823,-81
1253,273.0,128,0EA06D7AA587,2026-04-27T09:35:28.551067,-81
1254,273.0,128,0EA06D7AA587,2026-04-27T09:35:28.896362,-82
1255,274.0,128,0EA06D7AA587,2026-04-27T09:35:29.384463,-81
1256,274.0,128,0EA06D7AA587,2026-04-27T09:35:29.480604,-81
1257,274.0,128,0EA06D7AA587,2026-04-27T09:35:29.566241,-81
1258,274.0,128,0EA06D7AA587,2026-04-27T09:35:29.687880,-82
1259,274.0,128,0EA06D7AA587,2026-04-27T09:35:29.944585,-81
1260,275.0,128,0EA06D7AA587,2026-04-27T09:35:30.074426,-81
1261,275.0,128,0EA06D7AA587,2026-04-27T09:35:30.241530,-82
1262,275.0,128,0EA06D7AA587,2026-04-27T09:35:30.412482,-82
1263,275.0,128,0EA06D7AA587,2026-04-27T09:35:30.440769,-82
1264,275.0,128,0EA06D7AA587,2026-04-27T09:35:30.526208,-81
1265,275.0,128,0EA06D7AA587,2026-04-27T09:35:31.005481,-82
1266,276.0,128,0EA06D7AA587,2026-04-27T09:35:31.209467,-81
1267,276.0,128,0EA06D7AA587,2026-04-27T09:35:31.461637,-82
1268,276.0,128,0EA06D7AA587,2026-04-27T09:35:31.704399,-81
1269,276.0,128,0EA06D7AA587,2026-04-27T09:35:31.810178,-81
1270,277.0,128,0EA06D7AA587,2026-04-27T09:35:32.544539,-82
1271,277.0,128,0EA06D7AA587,2026-04-27T09:35:32.623751,-82
1272,277.0,128,0EA06D7AA587,2026-04-27T09:35:32.709317,-81
1273,277.0,128,0EA06D7AA587,2026-04-27T09:35:32.840664,-82
1274,278.0,128,0EA06D7AA587,2026-04-27T09:35:33.092482,-81
1275,278.0,128,0EA06D7AA587,2026-04-27T09:35:33.162207,-81
1276,278.0,128,0EA06D7AA587,2026-04-27T09:35:33.390463,-81
1277,278.0,128,0EA06D7AA587,2026-04-27T09:35:33.539247,-81
1278,278.0,128,0EA06D7AA587,2026-04-27T09:35:33.570858,-81
1279,278.0,128,0EA06D7AA587,2026-04-27T09:35:33.675179,-82
1280,278.0,128,0EA06D7AA587,2026-04-27T09:35:33.763169,-82
1281,278.0,128,0EA06D7AA587,2026-04-27T09:35:33.869152,-81
1282,279.0,128,0EA06D7AA587,2026-04-27T09:35:34.178108,-81
1283,279.0,128,0EA06D7AA587,2026-04-27T09:35:34.412251,-83
1284,279.0,128,0EA06D7AA587,2026-04-27T09:35:34.593135,-81
1285,279.0,128,0EA06D7AA587,2026-04-27T09:35:34.626112,-81
1286,279.0,128,0EA06D7AA587,2026-04-27T09:35:34.657913,-81
1287,279.0,128,0EA06D7AA587,2026-04-27T09:35:34.782734,-81
1288,280.0,128,0EA06D7AA587,2026-04-27T09:35:35.301041,-81
1289,280.0,128,0EA06D7AA587,2026-04-27T09:35:35.649300,-81
1290,280.0,128,0EA06D7AA587,2026-04-27T09:35:35.681244,-81
1291,280.0,128,0EA06D7AA587,2026-04-27T09:35:35.910906,-82
1292,281.0,128,0EA06D7AA587,2026-04-27T09:35:36.234042,-81
1293,281.0,128,0EA06D7AA587,2026-04-27T09:35:36.315728,-82
1294,281.0,128,0EA06D7AA587,2026-04-27T09:35:36.529244,-81
1295,281.0,128,0EA06D7AA587,2026-04-27T09:35:36.685896,-82
1296,281.0,128,0EA06D7AA587,2026-04-27T09:35:36.825265,-82
1297,282.0,128,0EA06D7AA587,2026-04-27T09:35:37.041296,-82
1298,282.0,128,0EA06D7AA587,2026-04-27T09:35:37.282184,-81
1299,282.0,128,0EA06D7AA587,2026-04-27T09:35:37.737063,-81
1300,282.0,128,0EA06D7AA587,2026-04-27T09:35:37.767594,-82
1301,282.0,128,0EA06D7AA587,2026-04-27T09:35:37.806428,-82
1302,283.0,128,0EA06D7AA587,2026-04-27T09:35:38.108502,-81
1303,283.0,128,0EA06D7AA587,2026-04-27T09:35:38.478527,-82
1304,283.0,128,0EA06D7AA587,2026-04-27T09:35:38.810143,-81
1305,283.0,128,0EA06D7AA587,2026-04-27T09:35:38.921611,-82
1306,283.0,128,0EA06D7AA587,2026-04-27T09:35:38.999308,-81
1307,284.0,128,0EA06D7AA587,2026-04-27T09:35:39.606021,-81
1308,284.0,128,0EA06D7AA587,2026-04-27T09:35:39.970140,-81
1309,285.0,128,0EA06D7AA587,2026-04-27T09:35:40.129486,-82
1310,285.0,128,0EA06D7AA587,2026-04-27T09:35:40.429551,-81
1311,285.0,128,0EA06D7AA587,2026-04-27T09:35:40.462002,-82
1312,285.0,128,0EA06D7AA587,2026-04-27T09:35:40.634579,-82
1313,285.0,128,0EA06D7AA587,2026-04-27T09:35:40.917907,-81
1314,286.0,128,0EA06D7AA587,2026-04-27T09:35:41.253550,-81
1315,286.0,128,0EA06D7AA587,2026-04-27T09:35:41.654072,-81
1316,286.0,128,0EA06D7AA587,2026-04-27T09:35:41.933259,-81
1317,286.0,128,0EA06D7AA587,2026-04-27T09:35:41.963102,-81
1318,287.0,128,0EA06D7AA587,2026-04-27T09:35:42.160210,-82
1319,287.0,128,0EA06D7AA587,2026-04-27T09:35:42.526040,-82
1320,287.0,128,0EA06D7AA587,2026-04-27T09:35:42.674946,-81
1321,287.0,128,0EA06D7AA587,2026-04-27T09:35:42.771614,-81
1322,287.0,128,0EA06D7AA587,2026-04-27T09:35:42.981274,-81
1323,288.0,128,0EA06D7AA587,2026-04-27T09:35:43.181914,-82
1324,288.0,128,0EA06D7AA587,2026-04-27T09:35:43.293153,-82
1325,288.0,128,0EA06D7AA587,2026-04-27T09:35:43.805564,-80
1326,288.0,128,0EA06D7AA587,2026-04-27T09:35:44.032128,-83
1327,289.0,128,0EA06D7AA587,2026-04-27T09:35:44.062475,-80
1328,289.0,128,0EA06D7AA587,2026-04-27T09:35:44.313286,-82
1329,289.0,128,0EA06D7AA587,2026-04-27T09:35:44.622158,-81
1330,290.0,128,0EA06D7AA587,2026-04-27T09:35:45.085605,-82
1331,290.0,128,0EA06D7AA587,2026-04-27T09:35:45.127797,-81
1332,290.0,128,0EA06D7AA587,2026-04-27T09:35:45.294643,-82
1333,290.0,128,0EA06D7AA587,2026-04-27T09:35:45.437571,-81
1334,290.0,128,0EA06D7AA587,2026-04-27T09:35:45.669171,-82
1335,290.0,128,0EA06D7AA587,2026-04-27T09:35:45.745264,-82
1336,290.0,128,0EA06D7AA587,2026-04-27T09:35:45.859429,-81
1337,290.0,128,0EA06D7AA587,2026-04-27T09:35:45.978455,-82
1338,291.0,128,0EA06D7AA587,2026-04-27T09:35:46.125921,-83
1339,291.0,128,0EA06D7AA587,2026-04-27T09:35:46.256028,-82
1340,291.0,128,0EA06D7AA587,2026-04-27T09:35:46.461829,-81
1341,291.0,128,0EA06D7AA587,2026-04-27T09:35:46.717847,-81
1342,291.0,128,0EA06D7AA587,2026-04-27T09:35:46.873396,-81
1343,291.0,128,0EA06D7AA587,2026-04-27T09:35:46.985677,-82
1344,292.0,128,0EA06D7AA587,2026-04-27T09:35:47.182328,-82
1345,292.0,128,0EA06D7AA587,2026-04-27T09:35:47.211988,-82
1346,292.0,128,0EA06D7AA587,2026-04-27T09:35:47.378603,-81
1347,292.0,128,0EA06D7AA587,2026-04-27T09:35:47.486345,-81
1348,292.0,128,0EA06D7AA587,2026-04-27T09:35:47.544719,-82
1349,292.0,128,0EA06D7AA587,2026-04-27T09:35:47.769487,-82
1350,292.0,128,0EA06D7AA587,2026-04-27T09:35:47.893522,-81
1351,292.0,128,0EA06D7AA587,2026-04-27T09:35:48.002061,-82
1352,293.0,128,CEB80E63230B,2026-04-27T09:35:48.229433,-59
1353,293.0,128,CEB80E63230B,2026-04-27T09:35:48.259854,-59
1354,293.0,128,0EA06D7AA587,2026-04-27T09:35:48.294944,-82
1355,293.0,128,0EA06D7AA587,2026-04-27T09:35:48.512677,-82
1356,293.0,128,0EA06D7AA587,2026-04-27T09:35:48.817745,-81
1357,293.0,128,0EA06D7AA587,2026-04-27T09:35:49.018527,-82
1358,294.0,128,0EA06D7AA587,2026-04-27T09:35:49.124097,-82
1359,294.0,128,0EA06D7AA587,2026-04-27T09:35:49.273263,-81
1360,294.0,128,0EA06D7AA587,2026-04-27T09:35:49.534060,-81
1361,294.0,128,0EA06D7AA587,2026-04-27T09:35:49.636301,-82
1362,295.0,128,0EA06D7AA587,2026-04-27T09:35:50.049878,-82
1363,295.0,128,0EA06D7AA587,2026-04-27T09:35:50.147009,-81
1364,295.0,128,0EA06D7AA587,2026-04-27T09:35:50.321421,-81
1365,295.0,128,0EA06D7AA587,2026-04-27T09:35:50.352898,-81
1366,295.0,128,0EA06D7AA587,2026-04-27T09:35:50.382762,-81
1367,295.0,128,0EA06D7AA587,2026-04-27T09:35:50.577248,-81
1368,295.0,128,0EA06D7AA587,2026-04-27T09:35:50.914188,-81
1369,297.0,128,0EA06D7AA587,2026-04-27T09:35:52.197585,-82
1370,297.0,128,0EA06D7AA587,2026-04-27T09:35:52.706521,-81
1371,297.0,128,0EA06D7AA587,2026-04-27T09:35:53.016910,-81
1372,298.0,128,0EA06D7AA587,2026-04-27T09:35:53.048034,-82
1373,298.0,128,0EA06D7AA587,2026-04-27T09:35:53.319855,-83
1374,298.0,128,0EA06D7AA587,2026-04-27T09:35:53.497470,-83
1375,298.0,128,0EA06D7AA587,2026-04-27T09:35:53.534438,-82
1376,298.0,128,0EA06D7AA587,2026-04-27T09:35:53.721595,-81
1377,299.0,128,0EA06D7AA587,2026-04-27T09:35:54.244692,-81
1378,299.0,128,0EA06D7AA587,2026-04-27T09:35:54.541291,-82
1379,299.0,128,0EA06D7AA587,2026-04-27T09:35:54.656556,-81
1380,299.0,128,0EA06D7AA587,2026-04-27T09:35:54.725860,-81
1381,299.0,128,0EA06D7AA587,2026-04-27T09:35:54.857026,-80
1382,300.0,128,0EA06D7AA587,2026-04-27T09:35:55.109450,-81
1383,300.0,128,0EA06D7AA587,2026-04-27T09:35:55.408479,-81
1384,300.0,128,0EA06D7AA587,2026-04-27T09:35:55.589018,-82
1385,300.0,128,0EA06D7AA587,2026-04-27T09:35:55.784142,-81
1386,301.0,128,0EA06D7AA587,2026-04-27T09:35:56.160205,-82
1387,301.0,128,0EA06D7AA587,2026-04-27T09:35:56.425676,-82
1388,301.0,128,0EA06D7AA587,2026-04-27T09:35:56.620685,-81
1389,301.0,128,0EA06D7AA587,2026-04-27T09:35:56.912709,-82
1390,302.0,128,0EA06D7AA587,2026-04-27T09:35:57.220655,-82
1391,302.0,128,0EA06D7AA587,2026-04-27T09:35:57.673492,-81
1392,302.0,128,0EA06D7AA587,2026-04-27T09:35:57.704580,-82
1393,302.0,128,0EA06D7AA587,2026-04-27T09:35:57.929219,-81
1394,302.0,128,0EA06D7AA587,2026-04-27T09:35:58.037969,-81
1395,303.0,128,0EA06D7AA587,2026-04-27T09:35:58.845968,-82
1396,303.0,128,0EA06D7AA587,2026-04-27T09:35:58.890947,-82
1397,304.0,128,0EA06D7AA587,2026-04-27T09:35:59.300855,-82
1398,304.0,128,0EA06D7AA587,2026-04-27T09:35:59.362419,-81
1399,304.0,128,0EA06D7AA587,2026-04-27T09:35:59.569789,-81
1400,304.0,128,0EA06D7AA587,2026-04-27T09:35:59.789663,-81
1401,304.0,128,0EA06D7AA587,2026-04-27T09:35:59.981650,-82
1402,305.0,128,0EA06D7AA587,2026-04-27T09:36:00.082777,-81
1403,305.0,128,0EA06D7AA587,2026-04-27T09:36:00.130233,-82
1404,305.0,128,0EA06D7AA587,2026-04-27T09:36:00.357581,-81
1405,305.0,128,0EA06D7AA587,2026-04-27T09:36:00.490226,-81
1406,305.0,128,0EA06D7AA587,2026-04-27T09:36:00.588532,-81
1407,305.0,128,0EA06D7AA587,2026-04-27T09:36:00.945451,-82
1408,306.0,128,0EA06D7AA587,2026-04-27T09:36:01.105912,-81
1409,306.0,128,0EA06D7AA587,2026-04-27T09:36:01.145347,-83
1410,306.0,128,0EA06D7AA587,2026-04-27T09:36:01.421505,-81
1411,306.0,128,0EA06D7AA587,2026-04-27T09:36:01.511585,-82
1412,306.0,128,0EA06D7AA587,2026-04-27T09:36:01.615038,-81
1413,306.0,128,0EA06D7AA587,2026-04-27T09:36:01.861314,-82
1414,306.0,128,0EA06D7AA587,2026-04-27T09:36:01.892487,-81
1415,306.0,128,0EA06D7AA587,2026-04-27T09:36:01.986962,-81
1416,306.0,128,0EA06D7AA587,2026-04-27T09:36:02.031774,-82
1417,307.0,128,0EA06D7AA587,2026-04-27T09:36:02.501773,-82
1418,307.0,128,0EA06D7AA587,2026-04-27T09:36:02.642044,-81
1419,307.0,128,0EA06D7AA587,2026-04-27T09:36:02.744226,-82
1420,307.0,128,0EA06D7AA587,2026-04-27T09:36:02.934202,-81
1421,308.0,128,0EA06D7AA587,2026-04-27T09:36:03.056948,-81
1422,308.0,128,0EA06D7AA587,2026-04-27T09:36:03.161720,-81
1423,308.0,128,0EA06D7AA587,2026-04-27T09:36:03.271918,-81
1424,308.0,128,0EA06D7AA587,2026-04-27T09:36:03.497902,-82
1425,308.0,128,0EA06D7AA587,2026-04-27T09:36:03.961029,-81
1426,308.0,128,0EA06D7AA587,2026-04-27T09:36:03.992473,-81
1427,309.0,128,0EA06D7AA587,2026-04-27T09:36:04.081748,-82
1428,309.0,128,0EA06D7AA587,2026-04-27T09:36:04.170759,-81
1429,309.0,128,0EA06D7AA587,2026-04-27T09:36:04.294284,-81
1430,309.0,128,0EA06D7AA587,2026-04-27T09:36:04.544290,-81
1431,309.0,128,0EA06D7AA587,2026-04-27T09:36:04.789343,-81
1432,310.0,128,0EA06D7AA587,2026-04-27T09:36:05.137358,-81
1433,310.0,128,0EA06D7AA587,2026-04-27T09:36:05.196867,-82
1434,310.0,128,0EA06D7AA587,2026-04-27T09:36:05.298586,-81
1435,311.0,128,0EA06D7AA587,2026-04-27T09:36:06.050038,-82
1436,311.0,128,0EA06D7AA587,2026-04-27T09:36:06.079547,-82
1437,311.0,128,0EA06D7AA587,2026-04-27T09:36:06.198204,-82
1438,311.0,128,0EA06D7AA587,2026-04-27T09:36:06.332117,-80
1439,311.0,128,0EA06D7AA587,2026-04-27T09:36:06.845711,-81
1440,312.0,128,0EA06D7AA587,2026-04-27T09:36:07.233379,-82
