pc_time,count,rssi,len,mac,esp_time
6085,1357.0,128,0EA06D7AA587,2026-04-27T09:53:32.743326,-82
6086,1358.0,128,0EA06D7AA587,2026-04-27T09:53:33.117490,-81
6087,1358.0,128,0EA06D7AA587,2026-04-27T09:53:33.376517,-82
6088,1358.0,128,0EA06D7AA587,2026-04-27T09:53:33.580917,-82
6089,1358.0,128,0EA06D7AA587,2026-04-27T09:53:33.705413,-84
6090,1358.0,128,0EA06D7AA587,2026-04-27T09:53:33.782496,-81
6091,1359.0,128,0EA06D7AA587,2026-04-27T09:53:34.172827,-82
6092,1359.0,128,0EA06D7AA587,2026-04-27T09:53:34.288779,-83
6093,1359.0,128,0EA06D7AA587,2026-04-27T09:53:34.648580,-81
6094,1359.0,128,0EA06D7AA587,2026-04-27T09:53:34.801560,-81
6095,1359.0,128,0EA06D7AA587,2026-04-27T09:53:34.907913,-82
6096,1360.0,128,0EA06D7AA587,2026-04-27T09:53:35.216623,-83
6097,1360.0,128,0EA06D7AA587,2026-04-27T09:53:35.328262,-81
6098,1361.0,128,0EA06D7AA587,2026-04-27T09:53:36.340892,-80
6099,1361.0,128,0EA06D7AA587,2026-04-27T09:53:36.717849,-81
6100,1361.0,128,0EA06D7AA587,2026-04-27T09:53:36.745534,-82
6101,1361.0,128,0EA06D7AA587,2026-04-27T09:53:36.901800,-81
6102,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.057748,-81
6103,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.313065,-80
6104,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.361724,-79
6105,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.467364,-80
6106,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.584016,-82
6107,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.773359,-80
6108,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.802185,-82
6109,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.836371,-81
6110,1362.0,128,0EA06D7AA587,2026-04-27T09:53:37.979935,-81
6111,1363.0,128,0EA06D7AA587,2026-04-27T09:53:38.075801,-83
6112,1363.0,128,0EA06D7AA587,2026-04-27T09:53:38.593228,-81
6113,1363.0,128,0EA06D7AA587,2026-04-27T09:53:38.956447,-83
6114,1364.0,128,0EA06D7AA587,2026-04-27T09:53:39.107126,-83
6115,1364.0,128,0EA06D7AA587,2026-04-27T09:53:39.413171,-83
6116,1364.0,128,0EA06D7AA587,2026-04-27T09:53:39.621797,-84
6117,1364.0,128,0EA06D7AA587,2026-04-27T09:53:39.865020,-80
6118,1365.0,128,0EA06D7AA587,2026-04-27T09:53:40.540873,-82
6119,1365.0,128,0EA06D7AA587,2026-04-27T09:53:40.913292,-83
6120,1366.0,128,0EA06D7AA587,2026-04-27T09:53:41.069365,-83
6121,1366.0,128,0EA06D7AA587,2026-04-27T09:53:41.163714,-82
6122,1366.0,128,0EA06D7AA587,2026-04-27T09:53:41.772972,-84
6123,1366.0,128,0EA06D7AA587,2026-04-27T09:53:41.972557,-83
6124,1366.0,128,0EA06D7AA587,2026-04-27T09:53:42.002885,-82
6125,1367.0,128,0EA06D7AA587,2026-04-27T09:53:42.293841,-83
6126,1367.0,128,0EA06D7AA587,2026-04-27T09:53:42.860785,-81
6127,1368.0,128,0EA06D7AA587,2026-04-27T09:53:43.201128,-83
6128,1368.0,128,0EA06D7AA587,2026-04-27T09:53:43.299864,-83
6129,1369.0,128,0EA06D7AA587,2026-04-27T09:53:44.089695,-80
6130,1369.0,128,0EA06D7AA587,2026-04-27T09:53:44.320588,-81
6131,1369.0,128,0EA06D7AA587,2026-04-27T09:53:44.424132,-80
6132,1369.0,128,0EA06D7AA587,2026-04-27T09:53:44.840716,-80
6133,1370.0,128,0EA06D7AA587,2026-04-27T09:53:45.105725,-81
6134,1370.0,128,0EA06D7AA587,2026-04-27T09:53:45.134425,-80
6135,1370.0,128,0EA06D7AA587,2026-04-27T09:53:45.241020,-80
6136,1370.0,128,0EA06D7AA587,2026-04-27T09:53:45.323607,-80
6137,1370.0,128,0EA06D7AA587,2026-04-27T09:53:45.454060,-80
6138,1370.0,128,0EA06D7AA587,2026-04-27T09:53:45.777668,-81
6139,1371.0,128,0EA06D7AA587,2026-04-27T09:53:46.477741,-80
6140,1371.0,128,0EA06D7AA587,2026-04-27T09:53:46.789227,-83
6141,1371.0,128,0EA06D7AA587,2026-04-27T09:53:47.008754,-81
6142,1372.0,128,0EA06D7AA587,2026-04-27T09:53:47.236778,-81
6143,1372.0,128,0EA06D7AA587,2026-04-27T09:53:47.397691,-82
6144,1372.0,128,0EA06D7AA587,2026-04-27T09:53:47.502979,-81
6145,1372.0,128,0EA06D7AA587,2026-04-27T09:53:47.816514,-81
6146,1372.0,128,0EA06D7AA587,2026-04-27T09:53:47.903610,-80
6147,1373.0,128,0EA06D7AA587,2026-04-27T09:53:48.252966,-81
6148,1373.0,128,0EA06D7AA587,2026-04-27T09:53:48.281594,-81
6149,1374.0,128,0EA06D7AA587,2026-04-27T09:53:49.140817,-81
6150,1374.0,128,0EA06D7AA587,2026-04-27T09:53:49.301139,-80
6151,1374.0,128,0EA06D7AA587,2026-04-27T09:53:49.329741,-80
6152,1374.0,128,0EA06D7AA587,2026-04-27T09:53:49.428667,-81
6153,1374.0,128,0EA06D7AA587,2026-04-27T09:53:49.897059,-82
6154,1374.0,128,0EA06D7AA587,2026-04-27T09:53:49.953890,-81
6155,1375.0,128,0EA06D7AA587,2026-04-27T09:53:50.349484,-82
6156,1375.0,128,0EA06D7AA587,2026-04-27T09:53:50.378221,-81
6157,1375.0,128,0EA06D7AA587,2026-04-27T09:53:50.677084,-80
6158,1375.0,128,0EA06D7AA587,2026-04-27T09:53:50.944841,-80
6159,1376.0,128,0EA06D7AA587,2026-04-27T09:53:51.090647,-80
6160,1376.0,128,0EA06D7AA587,2026-04-27T09:53:51.187243,-80
6161,1376.0,128,0EA06D7AA587,2026-04-27T09:53:51.397262,-81
6162,1376.0,128,0EA06D7AA587,2026-04-27T09:53:51.427485,-81
6163,1376.0,128,0EA06D7AA587,2026-04-27T09:53:51.524986,-80
6164,1376.0,128,0EA06D7AA587,2026-04-27T09:53:52.008838,-81
6165,1377.0,128,0EA06D7AA587,2026-04-27T09:53:52.213280,-82
6166,1377.0,128,0EA06D7AA587,2026-04-27T09:53:52.448517,-82
6167,1377.0,128,0EA06D7AA587,2026-04-27T09:53:52.581915,-81
6168,1377.0,128,0EA06D7AA587,2026-04-27T09:53:52.611385,-81
6169,1377.0,128,0EA06D7AA587,2026-04-27T09:53:52.728127,-81
6170,1378.0,128,0EA06D7AA587,2026-04-27T09:53:53.525240,-83
6171,1378.0,128,0EA06D7AA587,2026-04-27T09:53:53.752526,-84
6172,1379.0,128,0EA06D7AA587,2026-04-27T09:53:54.261241,-82
6173,1379.0,128,0EA06D7AA587,2026-04-27T09:53:54.545624,-83
6174,1379.0,128,0EA06D7AA587,2026-04-27T09:53:54.573414,-83
6175,1379.0,128,0EA06D7AA587,2026-04-27T09:53:54.675225,-83
6176,1379.0,128,0EA06D7AA587,2026-04-27T09:53:54.876855,-81
